Transaction ID,User ID,Transaction Amount,Transaction Time,Device ID,IP Address,Location,Transaction Type,Account Age,Fraud Status
TXN107464,USR_1096,201.87,2026-06-12 02:16:21,DV_REAL_05,192.168.126.143,Ahmedabad,P2M,401,0
TXN107465,USR_1141,908.74,2026-06-10 05:48:17,DV_APPL_02,192.168.171.3,Bengaluru,P2P,530,0
TXN107466,USR_1092,1112.56,2026-05-30 06:57:07,DV_REAL_05,192.168.120.112,Ahmedabad,P2M,1112,0
TXN107467,USR_1044,1286.13,2026-06-02 19:30:13,DV_APPL_02,192.168.40.70,Delhi,P2M,229,0
TXN107468,USR_1135,1629.44,2026-06-13 09:55:49,DV_VIVO_06,192.168.220.137,Lucknow,P2M,174,0
TXN107469,USR_1184,2090.04,2026-06-22 06:28:09,DV_ONEP_03,192.168.114.107,Delhi,P2P,878,0
TXN107470,USR_1062,2239.98,2026-06-12 08:01:05,DV_XIAO_04,192.168.78.74,Ahmedabad,P2M,10,0
TXN107471,USR_1076,4850.56,2026-06-08 01:20:00,DV_OPPO_07,192.168.2.242,Mumbai,P2P,1189,0
TXN107472,USR_1106,3010.38,2026-06-13 05:51:48,DV_APPL_02,192.168.196.107,Bengaluru,P2P,632,0
TXN107473,USR_1059,1276.22,2026-06-14 03:42:43,DV_ONEP_03,192.168.170.218,Hyderabad,P2P,686,0
TXN107474,USR_1158,3220.52,2026-06-07 08:29:28,DV_XIAO_04,192.168.114.114,Lucknow,P2P,582,0
TXN107475,USR_1154,4134.17,2026-05-30 07:02:04,DV_ONEP_03,192.168.163.211,Delhi,P2P,463,0
TXN107476,USR_1172,1806.28,2026-06-17 10:40:22,DV_VIVO_06,192.168.87.212,Jaipur,P2M,890,0
TXN107477,USR_1164,1795.79,2026-06-24 23:44:17,DV_ONEP_03,192.168.170.222,Jaipur,P2P,235,0
TXN107478,USR_1120,1356.93,2026-06-15 04:35:49,DV_VIVO_06,192.168.209.195,Kolkata,P2P,830,0
TXN107479,USR_1106,397.87,2026-06-17 04:19:49,DV_OPPO_07,192.168.31.143,Bengaluru,P2M,632,0
TXN107480,USR_1085,2164.18,2026-06-18 18:18:35,DV_XIAO_04,192.168.66.197,Bengaluru,P2M,1165,0
TXN107481,USR_1040,223.7,2026-06-16 10:30:05,DV_APPL_02,192.168.81.238,Chennai,P2M,278,0
TXN107482,USR_1006,1183.12,2026-06-03 18:46:56,DV_OPPO_07,192.168.181.18,Lucknow,P2P,403,0
TXN107483,USR_1105,3353.93,2026-06-13 21:35:17,DV_SAMS_01,192.168.126.19,Pune,P2M,830,0
TXN107484,USR_1194,910.85,2026-06-19 17:57:56,DV_OPPO_07,192.168.61.27,Hyderabad,P2P,312,0
TXN107485,USR_1172,4370.79,2026-06-10 03:56:05,DV_VIVO_06,192.168.87.212,Jaipur,P2M,890,0
TXN107486,USR_1135,530.87,2026-06-25 04:43:38,DV_APPL_02,192.168.219.85,Lucknow,P2M,174,0
TXN107487,USR_1186,1101.88,2026-06-07 01:58:02,DV_SAMS_01,192.168.2.53,Ahmedabad,P2M,122,0
TXN107488,USR_1121,1327.67,2026-06-08 18:28:58,DV_ONEP_03,192.168.1.169,Chennai,P2P,837,0
TXN107489,USR_1014,141.07,2026-06-07 19:54:43,DV_OPPO_07,192.168.203.175,Mumbai,P2P,337,0
TXN107490,USR_1044,67747.72,2026-05-29 17:41:37,DV_REAL_05,106.156.94.183,Jaipur,P2M,6,1
TXN107491,USR_1129,4607.06,2026-06-23 08:33:18,DV_ONEP_03,192.168.169.126,Mumbai,P2M,1197,0
TXN107492,USR_1062,1655.95,2026-06-14 10:38:58,DV_XIAO_04,192.168.202.149,Ahmedabad,P2M,10,0
TXN107493,USR_1168,1285.74,2026-06-21 05:26:21,DV_XIAO_04,192.168.16.123,Ahmedabad,P2P,73,0
TXN107494,USR_1050,1042.73,2026-06-14 01:39:01,DV_ONEP_03,192.168.192.40,Delhi,P2P,842,0
TXN107495,USR_1177,1031.23,2026-06-12 07:26:54,DV_ONEP_03,192.168.40.169,Lucknow,P2M,1193,0
TXN107496,USR_1134,2501.89,2026-05-29 01:36:33,DV_XIAO_04,192.168.201.249,Bengaluru,P2M,326,0
TXN107497,USR_1115,1604.91,2026-06-13 05:11:25,DV_REAL_05,192.168.154.11,Jaipur,P2M,174,0
TXN107498,USR_1050,2090.94,2026-06-04 08:58:39,DV_ONEP_03,192.168.250.159,Delhi,P2M,842,0
TXN107499,USR_1140,771.63,2026-05-28 02:06:45,DV_APPL_02,192.168.62.128,Bengaluru,P2M,793,0
TXN107500,USR_1132,2516.45,2026-06-10 04:01:20,DV_XIAO_04,192.168.127.247,Kolkata,P2M,321,0
TXN107501,USR_1080,402.53,2026-06-22 06:07:42,DV_REAL_05,192.168.22.165,Kolkata,P2P,65,0
TXN107502,USR_1189,2453.83,2026-06-10 07:41:02,DV_XIAO_04,192.168.112.5,Delhi,P2P,96,0
TXN107503,USR_1141,86.19,2026-05-30 06:01:57,DV_APPL_02,192.168.171.3,Bengaluru,P2P,530,0
TXN107504,USR_1100,519.92,2026-06-03 23:31:47,DV_ONEP_03,192.168.177.48,Hyderabad,P2P,1107,0
TXN107505,USR_1113,321.73,2026-05-28 01:01:03,DV_OPPO_07,192.168.192.212,Ahmedabad,P2M,132,0
TXN107506,USR_1026,64997.0,2026-06-19 15:25:55,DV_APPL_02,105.103.51.21,Bengaluru,P2M,15,1
TXN107507,USR_1139,1274.61,2026-06-18 05:55:14,DV_ONEP_03,192.168.63.136,Ahmedabad,P2P,308,0
TXN107508,USR_1135,1921.16,2026-06-07 07:29:05,DV_VIVO_06,192.168.219.173,Lucknow,P2M,174,0
TXN107509,USR_1008,711.34,2026-06-13 20:23:01,DV_ONEP_03,192.168.180.240,Bengaluru,P2M,556,0
TXN107510,USR_1108,2583.68,2026-06-18 07:05:08,DV_OPPO_07,192.168.79.146,Ahmedabad,P2P,888,0
TXN107511,USR_1155,1071.46,2026-06-11 08:48:44,DV_VIVO_06,192.168.10.78,Ahmedabad,P2M,296,0
TXN107512,USR_1190,2298.09,2026-06-17 22:33:54,DV_REAL_05,192.168.182.164,Chennai,P2P,838,0
TXN107513,USR_1063,893.42,2026-06-01 06:45:40,DV_VIVO_06,192.168.114.173,Lucknow,P2P,914,0
TXN107514,USR_1128,1563.8,2026-06-11 08:45:54,DV_ONEP_03,192.168.69.211,Delhi,P2P,859,0
TXN107515,USR_1197,1763.38,2026-06-08 20:21:22,DV_APPL_02,192.168.78.204,Hyderabad,P2P,970,0
TXN107516,USR_1192,1135.79,2026-06-13 03:08:16,DV_APPL_02,192.168.102.223,Delhi,P2M,830,0
TXN107517,USR_1121,698.29,2026-06-10 03:02:48,DV_ONEP_03,192.168.222.132,Chennai,P2M,837,0
TXN107518,USR_1146,1964.78,2026-06-01 05:24:32,DV_OPPO_07,192.168.49.159,Ahmedabad,P2M,731,0
TXN107519,USR_1102,20522.65,2026-06-07 17:32:26,DV_ONEP_03,107.33.123.128,Delhi,P2P,8,1
TXN107520,USR_1073,882.13,2026-06-01 23:48:00,DV_APPL_02,192.168.39.60,Ahmedabad,P2M,664,0
TXN107521,USR_1069,4252.79,2026-06-05 18:41:34,DV_APPL_02,192.168.171.136,Jaipur,P2M,258,0
TXN107522,USR_1069,634.92,2026-06-03 09:00:13,DV_APPL_02,192.168.117.35,Jaipur,P2M,258,0
TXN107523,USR_1142,18496.56,2026-06-08 11:39:19,DV_VIVO_06,104.79.37.63,Jaipur,P2M,11,1
TXN107524,USR_1081,872.34,2026-06-15 01:30:52,DV_SAMS_01,192.168.195.226,Bengaluru,P2M,680,0
TXN107525,USR_1092,3064.63,2026-06-12 03:06:06,DV_REAL_05,192.168.212.188,Ahmedabad,P2M,1112,0
TXN107526,USR_1106,2652.07,2026-06-18 21:12:14,DV_APPL_02,192.168.196.107,Bengaluru,P2P,632,0
TXN107527,USR_1115,16439.0,2026-06-11 11:58:50,DV_XIAO_04,107.64.139.204,Ahmedabad,P2P,8,1
TXN107528,USR_1194,1706.44,2026-06-01 00:59:24,DV_OPPO_07,192.168.61.27,Hyderabad,P2M,312,0
TXN107529,USR_1095,25217.24,2026-06-04 15:34:21,DV_SAMS_01,106.73.79.12,Chennai,P2M,5,1
TXN107530,USR_1083,2920.53,2026-06-21 18:13:52,DV_SAMS_01,192.168.18.200,Jaipur,P2P,726,0
TXN107531,USR_1178,2373.22,2026-06-05 20:23:24,DV_ONEP_03,192.168.72.147,Lucknow,P2P,762,0
TXN107532,USR_1029,2477.7,2026-06-01 22:51:22,DV_VIVO_06,192.168.187.87,Chennai,P2P,211,0
TXN107533,USR_1126,993.99,2026-06-14 22:02:47,DV_VIVO_06,192.168.107.214,Pune,P2P,569,0
TXN107534,USR_1039,1522.7,2026-06-04 10:52:30,DV_VIVO_06,192.168.172.184,Kolkata,P2M,1080,0
TXN107535,USR_1011,868.82,2026-06-02 09:05:03,DV_SAMS_01,192.168.225.184,Ahmedabad,P2M,1171,0
TXN107536,USR_1169,1610.62,2026-06-07 19:24:57,DV_XIAO_04,192.168.156.38,Delhi,P2M,918,0
TXN107537,USR_1151,1567.4,2026-05-31 22:52:16,DV_OPPO_07,192.168.206.143,Hyderabad,P2P,823,0
TXN107538,USR_1073,710.44,2026-06-04 22:42:04,DV_APPL_02,192.168.229.139,Ahmedabad,P2P,664,0
TXN107539,USR_1040,1351.3,2026-05-30 19:04:31,DV_APPL_02,192.168.81.238,Chennai,P2P,278,0
TXN107540,USR_1114,406.14,2026-06-16 21:12:31,DV_ONEP_03,192.168.180.104,Lucknow,P2M,969,0
TXN107541,USR_1018,2226.14,2026-06-19 01:45:21,DV_OPPO_07,192.168.196.42,Delhi,P2P,1049,0
TXN107542,USR_1192,1392.15,2026-06-20 22:48:59,DV_APPL_02,192.168.80.191,Delhi,P2P,830,0
TXN107543,USR_1153,824.22,2026-05-31 01:27:33,DV_XIAO_04,192.168.7.159,Lucknow,P2P,770,0
TXN107544,USR_1130,1205.9,2026-06-14 18:29:51,DV_ONEP_03,192.168.97.117,Pune,P2M,1122,0
TXN107545,USR_1006,1377.35,2026-06-21 23:00:06,DV_OPPO_07,192.168.12.170,Lucknow,P2M,403,0
TXN107546,USR_1089,567.44,2026-06-25 03:09:20,DV_OPPO_07,192.168.110.170,Lucknow,P2M,1169,0
TXN107547,USR_1037,26.09,2026-06-13 00:08:01,DV_APPL_02,192.168.21.218,Jaipur,P2M,1050,0
TXN107548,USR_1124,294.14,2026-06-11 05:29:10,DV_SAMS_01,192.168.80.142,Pune,P2P,500,0
TXN107549,USR_1023,1572.63,2026-06-06 00:07:56,DV_OPPO_07,192.168.183.80,Jaipur,P2M,421,0
TXN107550,USR_1037,347.71,2026-06-10 07:53:11,DV_APPL_02,192.168.48.18,Jaipur,P2M,1050,0
TXN107551,USR_1113,53214.95,2026-06-25 11:09:39,DV_XIAO_04,103.102.160.166,Delhi,P2P,11,1
TXN107552,USR_1057,1773.45,2026-06-06 05:55:56,DV_REAL_05,192.168.30.99,Delhi,P2M,652,0
TXN107553,USR_1052,1827.69,2026-06-19 03:10:54,DV_OPPO_07,192.168.69.41,Chennai,P2P,518,0
TXN107554,USR_1019,3518.18,2026-05-31 07:56:54,DV_OPPO_07,192.168.29.238,Jaipur,P2P,11,0
TXN107555,USR_1116,158.02,2026-06-20 23:20:23,DV_ONEP_03,192.168.148.151,Lucknow,P2P,478,0
TXN107556,USR_1100,86.59,2026-06-15 07:34:15,DV_ONEP_03,192.168.244.196,Hyderabad,P2P,1107,0
TXN107557,USR_1072,3465.39,2026-06-06 07:22:24,DV_OPPO_07,192.168.20.183,Ahmedabad,P2M,1002,0
TXN107558,USR_1025,519.64,2026-05-31 04:34:48,DV_REAL_05,192.168.182.162,Hyderabad,P2P,155,0
TXN107559,USR_1134,1738.25,2026-05-31 00:54:17,DV_XIAO_04,192.168.20.121,Bengaluru,P2P,326,0
TXN107560,USR_1094,1224.25,2026-06-23 06:38:31,DV_OPPO_07,192.168.84.47,Hyderabad,P2P,786,0
TXN107561,USR_1032,168.35,2026-06-22 20:20:42,DV_OPPO_07,192.168.43.105,Jaipur,P2P,201,0
TXN107562,USR_1082,2238.58,2026-06-25 00:48:27,DV_ONEP_03,192.168.5.192,Kolkata,P2M,873,0
TXN107563,USR_1018,2342.83,2026-06-06 06:00:36,DV_OPPO_07,192.168.196.42,Delhi,P2P,1049,0
TXN107564,USR_1098,383.96,2026-06-02 02:34:15,DV_VIVO_06,192.168.136.89,Kolkata,P2P,765,0
TXN107565,USR_1198,1114.68,2026-06-12 08:54:49,DV_ONEP_03,192.168.10.15,Mumbai,P2P,645,0
TXN107566,USR_1072,2255.98,2026-06-22 00:28:21,DV_OPPO_07,192.168.71.113,Ahmedabad,P2P,1002,0
TXN107567,USR_1197,2429.39,2026-06-02 03:39:06,DV_APPL_02,192.168.71.152,Chennai,P2P,970,0
TXN107568,USR_1158,2704.73,2026-06-12 21:28:22,DV_XIAO_04,192.168.9.177,Lucknow,P2P,582,0
TXN107569,USR_1165,1499.93,2026-06-05 01:50:45,DV_REAL_05,192.168.68.14,Hyderabad,P2P,366,0
TXN107570,USR_1188,1679.85,2026-05-30 10:21:51,DV_XIAO_04,192.168.129.144,Bengaluru,P2M,481,0
TXN107571,USR_1195,1868.76,2026-06-18 09:28:59,DV_APPL_02,192.168.127.119,Lucknow,P2P,164,0
TXN107572,USR_1017,108.61,2026-06-22 21:42:27,DV_ONEP_03,192.168.249.129,Kolkata,P2P,549,0
TXN107573,USR_1125,711.0,2026-06-14 03:23:32,DV_SAMS_01,192.168.214.40,Bengaluru,P2P,242,0
TXN107574,USR_1117,2554.51,2026-05-30 05:56:52,DV_OPPO_07,192.168.196.194,Mumbai,P2P,561,0
TXN107575,USR_1154,4278.65,2026-05-31 04:03:47,DV_ONEP_03,192.168.119.233,Jaipur,P2M,463,0
TXN107576,USR_1054,202.89,2026-06-20 01:39:00,DV_APPL_02,192.168.103.85,Hyderabad,P2M,405,0
TXN107577,USR_1164,3572.73,2026-06-02 18:46:57,DV_ONEP_03,192.168.7.34,Jaipur,P2P,235,0
TXN107578,USR_1199,1219.46,2026-06-12 05:08:54,DV_VIVO_06,192.168.130.99,Ahmedabad,P2M,194,0
TXN107579,USR_1126,799.44,2026-06-21 02:59:14,DV_VIVO_06,192.168.107.214,Pune,P2P,569,0
TXN107580,USR_1020,1742.83,2026-06-03 10:41:50,DV_OPPO_07,192.168.243.21,Chennai,P2M,500,0
TXN107581,USR_1124,216.83,2026-06-12 23:11:22,DV_SAMS_01,192.168.4.142,Pune,P2M,500,0
TXN107582,USR_1061,1747.07,2026-06-20 21:27:28,DV_XIAO_04,192.168.174.192,Hyderabad,P2P,786,0
TXN107583,USR_1142,2677.88,2026-05-31 18:38:02,DV_ONEP_03,192.168.242.89,Pune,P2P,333,0
TXN107584,USR_1059,857.74,2026-06-17 04:03:03,DV_ONEP_03,192.168.160.81,Hyderabad,P2P,686,0
TXN107585,USR_1074,562.48,2026-06-03 22:35:06,DV_VIVO_06,192.168.105.85,Kolkata,P2P,448,0
TXN107586,USR_1036,2902.56,2026-06-09 18:20:49,DV_SAMS_01,192.168.123.129,Jaipur,P2M,127,0
TXN107587,USR_1186,138.58,2026-06-10 21:11:04,DV_SAMS_01,192.168.2.53,Ahmedabad,P2P,122,0
TXN107588,USR_1077,4975.04,2026-06-17 18:30:50,DV_OPPO_07,192.168.138.192,Kolkata,P2P,868,0
TXN107589,USR_1063,927.35,2026-06-20 07:04:41,DV_VIVO_06,192.168.55.131,Lucknow,P2P,914,0
TXN107590,USR_1100,94.87,2026-06-10 09:47:45,DV_ONEP_03,192.168.50.56,Hyderabad,P2P,1107,0
TXN107591,USR_1108,1930.98,2026-06-25 07:36:24,DV_OPPO_07,192.168.159.16,Ahmedabad,P2M,888,0
TXN107592,USR_1083,3049.86,2026-06-25 08:22:12,DV_SAMS_01,192.168.18.200,Jaipur,P2P,726,0
TXN107593,USR_1153,2413.61,2026-06-17 19:14:15,DV_XIAO_04,192.168.28.173,Lucknow,P2M,770,0
TXN107594,USR_1157,2528.25,2026-06-21 02:15:18,DV_XIAO_04,192.168.214.126,Jaipur,P2M,326,0
TXN107595,USR_1097,1933.36,2026-05-28 02:57:55,DV_VIVO_06,192.168.76.57,Hyderabad,P2P,1015,0
TXN107596,USR_1049,3039.59,2026-06-19 06:42:32,DV_ONEP_03,192.168.54.175,Ahmedabad,P2P,91,0
TXN107597,USR_1133,3104.28,2026-06-05 09:21:36,DV_ONEP_03,192.168.234.117,Lucknow,P2P,911,0
TXN107598,USR_1093,1001.49,2026-06-06 04:46:43,DV_ONEP_03,192.168.226.116,Lucknow,P2P,512,0
TXN107599,USR_1121,1784.32,2026-06-21 09:48:52,DV_ONEP_03,192.168.1.169,Chennai,P2P,837,0
TXN107600,USR_1037,118.19,2026-06-24 19:45:20,DV_APPL_02,192.168.48.18,Jaipur,P2P,1050,0
TXN107601,USR_1118,1469.69,2026-06-21 18:18:45,DV_VIVO_06,192.168.209.126,Jaipur,P2P,579,0
TXN107602,USR_1049,2787.46,2026-06-07 10:15:49,DV_ONEP_03,192.168.231.92,Ahmedabad,P2M,91,0
TXN107603,USR_1109,941.14,2026-05-29 09:33:23,DV_OPPO_07,192.168.68.170,Delhi,P2P,442,0
TXN107604,USR_1093,695.43,2026-06-03 19:40:16,DV_ONEP_03,192.168.23.72,Lucknow,P2M,512,0
TXN107605,USR_1035,670.54,2026-06-07 19:16:54,DV_VIVO_06,192.168.15.149,Jaipur,P2P,327,0
TXN107606,USR_1033,775.02,2026-06-11 03:57:06,DV_XIAO_04,192.168.43.98,Pune,P2P,831,0
TXN107607,USR_1042,2963.12,2026-06-12 20:23:17,DV_ONEP_03,192.168.95.73,Bengaluru,P2P,510,0
TXN107608,USR_1192,2185.87,2026-06-03 19:53:11,DV_APPL_02,192.168.135.21,Delhi,P2M,830,0
TXN107609,USR_1014,215.59,2026-06-17 00:08:21,DV_OPPO_07,192.168.17.99,Mumbai,P2P,337,0
TXN107610,USR_1167,4164.23,2026-06-16 00:08:16,DV_APPL_02,192.168.233.222,Jaipur,P2P,98,0
TXN107611,USR_1011,1395.95,2026-06-15 22:25:51,DV_XIAO_04,192.168.81.55,Ahmedabad,P2P,1171,0
TXN107612,USR_1114,1175.99,2026-06-03 01:00:16,DV_ONEP_03,192.168.180.104,Lucknow,P2P,969,0
TXN107613,USR_1155,631.0,2026-05-27 06:57:10,DV_VIVO_06,192.168.127.30,Kolkata,P2M,296,0
TXN107614,USR_1085,1719.11,2026-06-04 01:12:28,DV_XIAO_04,192.168.66.197,Bengaluru,P2P,1165,0
TXN107615,USR_1181,2027.54,2026-06-15 06:39:24,DV_REAL_05,192.168.8.24,Bengaluru,P2M,152,0
TXN107616,USR_1038,558.63,2026-06-09 23:51:08,DV_XIAO_04,192.168.153.11,Hyderabad,P2M,1176,0
TXN107617,USR_1199,1513.62,2026-06-12 02:35:28,DV_SAMS_01,192.168.119.149,Ahmedabad,P2P,194,0
TXN107618,USR_1009,3602.04,2026-06-17 18:43:13,DV_REAL_05,192.168.119.98,Bengaluru,P2P,344,0
TXN107619,USR_1020,1362.02,2026-06-05 00:15:39,DV_OPPO_07,192.168.15.62,Chennai,P2P,500,0
TXN107620,USR_1044,273.83,2026-06-04 02:12:06,DV_APPL_02,192.168.191.142,Delhi,P2M,229,0
TXN107621,USR_1095,1638.78,2026-06-24 21:01:39,DV_APPL_02,192.168.180.226,Pune,P2M,539,0
TXN107622,USR_1084,27.13,2026-06-07 10:21:18,DV_OPPO_07,192.168.52.215,Mumbai,P2P,516,0
TXN107623,USR_1077,2476.46,2026-06-13 18:01:17,DV_OPPO_07,192.168.205.155,Kolkata,P2M,868,0
TXN107624,USR_1167,6395.52,2026-05-30 18:17:17,DV_APPL_02,192.168.169.134,Jaipur,P2P,98,0
TXN107625,USR_1015,2984.35,2026-06-03 22:53:24,DV_REAL_05,192.168.242.3,Kolkata,P2P,1093,0
TXN107626,USR_1149,914.49,2026-06-11 08:17:27,DV_ONEP_03,192.168.66.234,Jaipur,P2M,568,0
TXN107627,USR_1100,446.45,2026-05-31 19:47:56,DV_ONEP_03,192.168.244.196,Hyderabad,P2P,1107,0
TXN107628,USR_1173,1289.82,2026-05-27 08:36:08,DV_XIAO_04,192.168.66.96,Pune,P2M,204,0
TXN107629,USR_1176,1207.75,2026-06-04 18:22:15,DV_XIAO_04,192.168.185.14,Delhi,P2P,876,0
TXN107630,USR_1034,3535.17,2026-06-12 05:41:29,DV_ONEP_03,192.168.179.246,Kolkata,P2P,941,0
TXN107631,USR_1007,1517.88,2026-06-21 21:28:47,DV_SAMS_01,192.168.117.163,Ahmedabad,P2P,216,0
TXN107632,USR_1169,3638.03,2026-06-02 03:22:22,DV_XIAO_04,192.168.21.83,Delhi,P2P,918,0
TXN107633,USR_1018,2110.97,2026-06-24 18:16:32,DV_OPPO_07,192.168.40.96,Delhi,P2P,1049,0
TXN107634,USR_1140,794.37,2026-06-21 19:03:28,DV_APPL_02,192.168.234.150,Bengaluru,P2M,793,0
TXN107635,USR_1023,1669.81,2026-06-15 01:57:11,DV_OPPO_07,192.168.183.80,Jaipur,P2P,421,0
TXN107636,USR_1133,3981.36,2026-06-16 10:35:35,DV_ONEP_03,192.168.4.185,Lucknow,P2M,911,0
TXN107637,USR_1043,2659.53,2026-06-14 00:11:16,DV_REAL_05,192.168.3.171,Ahmedabad,P2M,1093,0
TXN107638,USR_1007,2876.9,2026-05-29 20:32:31,DV_SAMS_01,192.168.98.72,Ahmedabad,P2P,216,0
TXN107639,USR_1060,634.83,2026-05-30 03:59:08,DV_REAL_05,192.168.84.104,Ahmedabad,P2P,846,0
TXN107640,USR_1047,1362.5,2026-06-15 20:41:44,DV_APPL_02,192.168.144.3,Ahmedabad,P2M,1139,0
TXN107641,USR_1002,872.89,2026-05-27 10:19:31,DV_REAL_05,192.168.108.57,Mumbai,P2P,1126,0
TXN107642,USR_1009,1831.53,2026-06-24 01:27:06,DV_REAL_05,192.168.70.254,Bengaluru,P2P,344,0
TXN107643,USR_1088,1206.5,2026-06-12 20:24:33,DV_SAMS_01,192.168.218.176,Hyderabad,P2P,507,0
TXN107644,USR_1133,1957.53,2026-06-04 02:28:17,DV_ONEP_03,192.168.26.135,Lucknow,P2P,911,0
TXN107645,USR_1106,3147.93,2026-05-27 23:48:37,DV_APPL_02,192.168.22.64,Bengaluru,P2P,632,0
TXN107646,USR_1025,562.78,2026-05-31 09:43:25,DV_REAL_05,192.168.16.59,Hyderabad,P2P,155,0
TXN107647,USR_1037,262.48,2026-05-28 19:44:15,DV_APPL_02,192.168.48.18,Jaipur,P2P,1050,0
TXN107648,USR_1138,595.96,2026-06-22 08:31:18,DV_XIAO_04,192.168.232.8,Delhi,P2P,623,0
TXN107649,USR_1093,251.14,2026-06-08 19:21:47,DV_ONEP_03,192.168.213.240,Lucknow,P2P,512,0
TXN107650,USR_1089,195.63,2026-05-28 04:45:58,DV_OPPO_07,192.168.89.137,Lucknow,P2P,1169,0
TXN107651,USR_1111,2449.39,2026-06-10 09:15:03,DV_ONEP_03,192.168.19.176,Hyderabad,P2M,939,0
TXN107652,USR_1172,1850.49,2026-05-30 04:47:53,DV_VIVO_06,192.168.116.228,Jaipur,P2M,890,0
TXN107653,USR_1138,838.66,2026-06-16 10:49:56,DV_XIAO_04,192.168.12.84,Delhi,P2P,623,0
TXN107654,USR_1129,3068.48,2026-06-23 23:13:32,DV_ONEP_03,192.168.169.126,Mumbai,P2P,1197,0
TXN107655,USR_1070,1323.63,2026-06-07 23:34:55,DV_REAL_05,192.168.185.229,Jaipur,P2M,916,0
TXN107656,USR_1104,1607.6,2026-05-28 21:47:50,DV_REAL_05,192.168.48.248,Mumbai,P2P,990,0
TXN107657,USR_1146,2346.37,2026-06-08 09:15:11,DV_OPPO_07,192.168.65.174,Ahmedabad,P2M,731,0
TXN107658,USR_1171,2347.4,2026-06-11 09:05:25,DV_REAL_05,192.168.168.167,Pune,P2M,213,0
TXN107659,USR_1010,1607.9,2026-05-28 20:24:13,DV_APPL_02,192.168.81.103,Jaipur,P2M,124,0
TXN107660,USR_1127,1039.03,2026-06-07 01:48:26,DV_REAL_05,192.168.236.154,Pune,P2P,400,0
TXN107661,USR_1182,90390.96,2026-05-28 14:37:48,DV_VIVO_06,104.40.41.198,Delhi,P2M,12,1
TXN107662,USR_1011,62877.76,2026-06-11 16:54:16,DV_APPL_02,104.169.221.151,Lucknow,P2M,3,1
TXN107663,USR_1024,2537.53,2026-06-09 20:24:44,DV_REAL_05,192.168.58.17,Pune,P2P,517,0
TXN107664,USR_1176,1140.78,2026-06-21 20:38:26,DV_XIAO_04,192.168.248.74,Delhi,P2M,876,0
TXN107665,USR_1058,978.39,2026-06-06 05:10:09,DV_APPL_02,192.168.237.207,Lucknow,P2M,903,0
TXN107666,USR_1185,1709.64,2026-06-01 06:47:01,DV_SAMS_01,192.168.73.174,Jaipur,P2M,237,0
TXN107667,USR_1184,1313.51,2026-06-09 18:44:44,DV_ONEP_03,192.168.114.107,Delhi,P2P,878,0
TXN107668,USR_1174,2057.37,2026-05-29 05:39:23,DV_VIVO_06,192.168.24.213,Bengaluru,P2M,147,0
TXN107669,USR_1181,73458.35,2026-06-08 14:59:07,DV_XIAO_04,107.67.55.198,Pune,P2P,9,1
TXN107670,USR_1177,1521.24,2026-06-07 03:52:03,DV_ONEP_03,192.168.40.169,Lucknow,P2M,1193,0
TXN107671,USR_1017,122.84,2026-06-04 19:49:00,DV_XIAO_04,192.168.196.46,Bengaluru,P2M,549,0
TXN107672,USR_1121,1123.44,2026-06-06 20:16:57,DV_ONEP_03,192.168.1.169,Chennai,P2P,837,0
TXN107673,USR_1158,1891.11,2026-06-04 06:23:05,DV_XIAO_04,192.168.114.114,Lucknow,P2M,582,0
TXN107674,USR_1002,221.74,2026-06-12 04:50:43,DV_REAL_05,192.168.115.151,Mumbai,P2M,1126,0
TXN107675,USR_1072,2587.73,2026-06-22 23:43:59,DV_OPPO_07,192.168.161.62,Ahmedabad,P2M,1002,0
TXN107676,USR_1135,1716.16,2026-05-30 22:05:45,DV_VIVO_06,192.168.219.85,Lucknow,P2P,174,0
TXN107677,USR_1190,1233.45,2026-05-28 00:00:52,DV_REAL_05,192.168.182.164,Chennai,P2M,838,0
TXN107678,USR_1038,714.89,2026-06-17 01:39:26,DV_XIAO_04,192.168.64.149,Hyderabad,P2P,1176,0
TXN107679,USR_1014,310.29,2026-06-15 03:35:47,DV_XIAO_04,192.168.109.153,Mumbai,P2M,337,0
TXN107680,USR_1024,824.75,2026-05-30 09:55:26,DV_REAL_05,192.168.87.6,Pune,P2P,517,0
TXN107681,USR_1183,347.06,2026-05-29 08:43:15,DV_OPPO_07,192.168.40.41,Lucknow,P2P,117,0
TXN107682,USR_1147,379.16,2026-06-10 01:20:58,DV_VIVO_06,192.168.149.94,Bengaluru,P2M,90,0
TXN107683,USR_1155,1689.53,2026-06-25 01:55:33,DV_VIVO_06,192.168.10.78,Ahmedabad,P2P,296,0
TXN107684,USR_1118,963.92,2026-06-11 09:33:39,DV_VIVO_06,192.168.47.150,Jaipur,P2P,579,0
TXN107685,USR_1007,4002.53,2026-06-04 19:06:23,DV_SAMS_01,192.168.214.94,Ahmedabad,P2M,216,0
TXN107686,USR_1127,938.16,2026-06-17 03:18:21,DV_REAL_05,192.168.131.192,Pune,P2P,400,0
TXN107687,USR_1186,737.92,2026-06-05 21:30:13,DV_SAMS_01,192.168.2.53,Ahmedabad,P2P,122,0
TXN107688,USR_1120,2315.11,2026-05-30 07:07:59,DV_VIVO_06,192.168.141.10,Kolkata,P2P,830,0
